Year,Gender,AgeGroupStart,avg_mx_5yr_band
1975,Male,15,0.0014581717773793361
1975,Male,20,0.0020627461513648875
1975,Male,25,0.001956587434229909
1975,Male,30,0.0020376624896346947
1975,Male,35,0.002759814316560304
1975,Male,40,0.004174188786421505
1975,Male,45,0.006692592437160803
1975,Male,50,0.010497202022328673
1975,Male,55,0.01622033050508922
1975,Male,60,0.025057080272371912
1975,Male,65,0.03667143372294958
1975,Male,70,0.05633883414214955
1975,Male,75,0.0795670766917522
1975,Male,80,0.11614407180874695
1976,Female,0,0.003237691255544821
1976,Female,5,0.0002777622916102506
1976,Female,10,0.0002449627530319095
1976,Female,15,0.0005253037909811668
1976,Female,20,0.000633085028348611
1976,Female,25,0.0007071638152720724
1976,Female,30,0.0009294995902698298
1976,Female,35,0.0013967530019281913
1976,Female,40,0.002263297311855124
1976,Female,45,0.003549438129974939
1976,Female,50,0.0053485862491216615
1976,Female,55,0.00797335116815059
1976,Female,60,0.011997345707556317
1976,Female,65,0.01717881560696219
1976,Female,70,0.028818057006599295
1976,Female,75,0.045561865487208836
1976,Female,80,0.07577863590085747
1976,Male,0,0.004049885522886642
1976,Male,5,0.00040136334539880755
1976,Male,10,0.00042941709837272704
1976,Male,15,0.0013789793135263293
1976,Male,20,0.0019467132559258284
1976,Male,25,0.0018250153490183506
1976,Male,30,0.0019330758134988406
1976,Male,35,0.002612570373111743
1976,Male,40,0.00404641410013895
1976,Male,45,0.0064999873161094455
1976,Male,50,0.010227695861039828
1976,Male,55,0.015835090912346632
1976,Male,60,0.02470129848344247
1976,Male,65,0.036108780968159726
1976,Male,70,0.05521351486649219
1976,Male,75,0.0789708933935555
1976,Male,80,0.11451157592038494
1977,Female,0,0.002993518894358012
1977,Female,5,0.0002660651598275619
1977,Female,10,0.0002499882059220298
1977,Female,15,0.0005543890533645004
1977,Female,20,0.0006401508293246308
1977,Female,25,0.0006949880919188886
1977,Female,30,0.0008927329697511078
1977,Female,35,0.001361626316277368
1977,Female,40,0.002220698139042414
1977,Female,45,0.003439179094531883
1977,Female,50,0.0052601418954238395
1977,Female,55,0.00771751325336543
1977,Female,60,0.011797359417021386
1977,Female,65,0.016891012161552105
1977,Female,70,0.02778995836347826
1977,Female,75,0.04379573440932777
1977,Female,80,0.07287051824129452
1977,Male,0,0.003802959272885491
1977,Male,5,0.00039807757166685057
1977,Male,10,0.0004312741479765889
1977,Male,15,0.0014302510374031416
1977,Male,20,0.001973723016351605
1977,Male,25,0.0018767122120966137
1977,Male,30,0.0019117686892902801
1977,Male,35,0.0025916419578307973
1977,Male,40,0.003921646905391499
1977,Male,45,0.0062689254825439005
1977,Male,50,0.010041800094975597
1977,Male,55,0.015258627569798492
1977,Male,60,0.02397928659405977
1977,Male,65,0.034842015503050286
1977,Male,70,0.05390078833625085
1977,Male,75,0.07704229376305724
1977,Male,80,0.11223904835404346
1978,Female,0,0.0029139650752810346
1978,Female,5,0.0002731947814665197
1978,Female,10,0.00023992407138122626
1978,Female,15,0.0005423752877077763
1978,Female,20,0.0006510837083040568
1978,Female,25,0.0007036461516437227
1978,Female,30,0.0008726269993998993
1978,Female,35,0.0013005539766705917
1978,Female,40,0.0021577485383694156
1978,Female,45,0.0033953994411571897
1978,Female,50,0.005171996354658053
1978,Female,55,0.007568022517007127
1978,Female,60,0.011724992086372364
1978,Female,65,0.01678997709369105
1978,Female,70,0.02738709448462523
1978,Female,75,0.04290433498778341
1978,Female,80,0.07357949507740627
1978,Male,0,0.003677513718327886
1978,Male,5,0.00038153812012344554
1978,Male,10,0.00042376434694601313
1978,Male,15,0.0014193166642002535
1978,Male,20,0.0019810591390955665
1978,Male,25,0.0018533113752394828
1978,Male,30,0.001902946370949505
1978,Male,35,0.0025517142592941106
1978,Male,40,0.003819816842076977
1978,Male,45,0.006095417097576195
1978,Male,50,0.009870487057340453
1978,Male,55,0.01484410018629402
1978,Male,60,0.023754574882810464
1978,Male,65,0.03446857965733245
1978,Male,70,0.05312463009172604
1978,Male,75,0.07520126222835254
1978,Male,80,0.1138701070470129
1979,Female,0,0.00280736558723359
1979,Female,5,0.0002558148984346636
1979,Female,10,0.0002315196650373989
1979,Female,15,0.000525758676585394
1979,Female,20,0.0006244706888274628
1979,Female,25,0.0006763789536433736
1979,Female,30,0.000840611326683396
1979,Female,35,0.0012841467144850515
1979,Female,40,0.002028653249310228
1979,Female,45,0.0031827621655758378
1979,Female,50,0.005009072574408214
1979,Female,55,0.00733835337419692
1979,Female,60,0.011316144173169564
1979,Female,65,0.016489912167041366
1979,Female,70,0.026384770162581644
1979,Female,75,0.041526079064619165
1979,Female,80,0.07142210028520939
1979,Male,0,0.0035310710700505754
1979,Male,5,0.0003703715736581437
1979,Male,10,0.00039656671465362404
1979,Male,15,0.0014269541134640097
1979,Male,20,0.0019950737246359823
1979,Male,25,0.0019333862934524163
1979,Male,30,0.0019240815041878447
1979,Male,35,0.0024646369936903592
1979,Male,40,0.0036981043928714778
1979,Male,45,0.00592341694666618
1979,Male,50,0.009558706160810341
1979,Male,55,0.014431466379786113
1979,Male,60,0.02272431096309559
1979,Male,65,0.03340250811631116
1979,Male,70,0.05117019080705808
1979,Male,75,0.07301472037660126
1979,Male,80,0.11077910974688106
1980,Female,0,0.0026992064439805012
1980,Female,5,0.0002585957478236992
1980,Female,10,0.00022868410053821512
1980,Female,15,0.0005294894617735207
1980,Female,20,0.000617777600545659
1980,Female,25,0.0006778381397818999
1980,Female,30,0.0008431399370903663
1980,Female,35,0.0012427681746832774
1980,Female,40,0.0020072746218266417
1980,Female,45,0.003223037527451557
1980,Female,50,0.004989388760064191
1980,Female,55,0.007499686201659518
1980,Female,60,0.011431105607173272
1980,Female,65,0.017204665810596976
1980,Female,70,0.026786774762486264
1980,Female,75,0.04285709941754891
1980,Female,80,0.07342848447867585
1980,Female,85,0.11964688906579742
1980,Female,90,0.19377987068837382
1980,Female,95,0.2869145218832651
1980,Male,0,0.0034097415223924
1980,Male,5,0.0003535512262138943
1980,Male,10,0.00038249833696489034
1980,Male,15,0.0014052160944579136
1980,Male,20,0.0020270858131312625
1980,Male,25,0.0019432201944461762
1980,Male,30,0.0019463535649825157
1980,Male,35,0.0024434961954623055
1980,Male,40,0.003637565132140432
1980,Male,45,0.005853255800257672
1980,Male,50,0.009436142076062717
1980,Male,55,0.014646051194541427
1980,Male,60,0.022322719375403276
1980,Male,65,0.03409299785559942
1980,Male,70,0.051038554502556475
1980,Male,75,0.07535025137508183
1980,Male,80,0.1139110544720113
1980,Male,85,0.16439901231108744
1980,Male,90,0.24352225520508092
1980,Male,95,0.33844942901320285
1981,Female,0,0.0025616746961457737
1981,Female,5,0.00023678507984724106
1981,Female,10,0.0002208652180206169
1981,Female,15,0.000492757528882333
1981,Female,20,0.0005915587635135323
1981,Female,25,0.00067187875055475
1981,Female,30,0.0008167188480206307
1981,Female,35,0.0012183535679169627
1981,Female,40,0.0019219506761208867
1981,Female,45,0.0031656888172984015
1981,Female,50,0.004903720871814952
1981,Female,55,0.007473506933701401
1981,Female,60,0.011304976227887545
1981,Female,65,0.016978901406738252
1981,Female,70,0.026207273947846183
1981,Female,75,0.0410376852965005
1981,Female,80,0.0711875407672446
1981,Female,85,0.11783975801918138
1981,Female,90,0.18628803519066833
1981,Female,95,0.2683410788186954
1981,Male,0,0.0031879416588459094
1981,Male,5,0.0003443155182894923
1981,Male,10,0.0003684412602784643
1981,Male,15,0.001271482313021524
1981,Male,20,0.0018643161563498272
1981,Male,25,0.0018957965935127458
1981,Male,30,0.0019103026294010866
1981,Male,35,0.002415858270579424
1981,Male,40,0.003556551719448313
1981,Male,45,0.005757261132234824
1981,Male,50,0.009155826313423706
1981,Male,55,0.014354740116897895
1981,Male,60,0.021761101490908437
1981,Male,65,0.0331600333722485
1981,Male,70,0.05009231445026997
1981,Male,75,0.07328205397403108
1981,Male,80,0.11103012953141425
1981,Male,85,0.16306682365556052
1981,Male,90,0.23108191791830107
1981,Male,95,0.32745874512856926
1982,Female,0,0.0024735593277438865
1982,Female,5,0.00023443671412636834
1982,Female,10,0.00021155584367182735
1982,Female,15,0.0004554426962946714
1982,Female,20,0.0005625720897352121
1982,Female,25,0.0006307054926853956
1982,Female,30,0.0007862585042038474
1982,Female,35,0.0011490937742708023
1982,Female,40,0.0018480134952859207
1982,Female,45,0.0030343027104032796
1982,Female,50,0.00472600429718373
1982,Female,55,0.007343186070409832
1982,Female,60,0.011242255676889093
1982,Female,65,0.016796224561681276
1982,Female,70,0.02597880748008677
1982,Female,75,0.04105101442495281
1982,Female,80,0.06972616134236483
1982,Female,85,0.1149474732135565
1982,Female,90,0.17957627367971726
1982,Female,95,0.2560605201479288
1982,Male,0,0.0030921285412255583
1982,Male,5,0.00032865229566731455
1982,Male,10,0.00034933221416118216
1982,Male,15,0.0012126108474410546
1982,Male,20,0.0017336134345661753
1982,Male,25,0.0017494781281141296
1982,Male,30,0.001869495353402053
1982,Male,35,0.002292440334076976
1982,Male,40,0.0033415702995632313
1982,Male,45,0.0054828018109481
1982,Male,50,0.00882279606750139
1982,Male,55,0.013977623251772773
1982,Male,60,0.02133746392039947
1982,Male,65,0.03267625068764644
1982,Male,70,0.04912325245377571
1982,Male,75,0.07307410875958396
1982,Male,80,0.10867326243192746
1982,Male,85,0.16057251776339604
1982,Male,90,0.22497344783270895
1982,Male,95,0.30603827332044453
1983,Female,0,0.002368198840346559
1983,Female,5,0.00021990782844050704
1983,Female,10,0.00020083982560704716
1983,Female,15,0.0004525721546800799
1983,Female,20,0.0005464055892080969
1983,Female,25,0.0006240343868964042
1983,Female,30,0.0007664730535782684
1983,Female,35,0.0011234394721108707
1983,Female,40,0.0018042486581861428
1983,Female,45,0.0029470381350137965
1983,Female,50,0.0047768389528877854
1983,Female,55,0.007376383361607347
1983,Female,60,0.011355876616181884
1983,Female,65,0.016824708744604146
1983,Female,70,0.026228021564793803
1983,Female,75,0.0411503364969195
1983,Female,80,0.07007827899301886
1983,Female,85,0.11697783666904749
1983,Female,90,0.18594446846247698
1983,Female,95,0.2574623483082458
1983,Male,0,0.002965434851009919
1983,Male,5,0.00030766112579502867
1983,Male,10,0.00033955537038936345
1983,Male,15,0.001131715132539749
1983,Male,20,0.0016088341513029747
1983,Male,25,0.0016660554858750176
1983,Male,30,0.001830600789124452
1983,Male,35,0.0022396611190146232
1983,Male,40,0.0032787501492857717
1983,Male,45,0.0052736652281119446
1983,Male,50,0.008648184010453355
1983,Male,55,0.013917687886035776
1983,Male,60,0.021282235018134775
1983,Male,65,0.032320793785241
1983,Male,70,0.049434499295273666
1983,Male,75,0.07391125443394778
1983,Male,80,0.11060173071427548
1983,Male,85,0.16425417776023193
1983,Male,90,0.23010111618861573
1983,Male,95,0.29724820451968864
1984,Female,0,0.0023487257385073072
1984,Female,5,0.00020793064329714138
1984,Female,10,0.0002130939497082267
1984,Female,15,0.0004586911359229673
1984,Female,20,0.0005493480547787723
1984,Female,25,0.0006060097610168115
1984,Female,30,0.0007829416284151975
1984,Female,35,0.0011337417063965137
1984,Female,40,0.0018087694308629933
1984,Female,45,0.0029058037594007803
1984,Female,50,0.004657503612261719
1984,Female,55,0.007313788109271862
1984,Female,60,0.011262638795901699
1984,Female,65,0.016845557024971952
1984,Female,70,0.026157633799292767
1984,Female,75,0.04103573309750003
1984,Female,80,0.0696034036670585
1984,Female,85,0.11621564493999995
1984,Female,90,0.18321947610882425
1984,Female,95,0.25383012292379686
1984,Male,0,0.0029050940810547285
1984,Male,5,0.00029623234362522317
1984,Male,10,0.0003439475147912263
1984,Male,15,0.0011225594550672894
1984,Male,20,0.0016355050465706763
1984,Male,25,0.0016548808732409037
1984,Male,30,0.00186501932269306
1984,Male,35,0.0022811843375914057
1984,Male,40,0.00330280744556751
1984,Male,45,0.005182224582581664
1984,Male,50,0.008486117048541925
1984,Male,55,0.013658587633105132
1984,Male,60,0.021105921102798013
1984,Male,65,0.0317073747937606
1984,Male,70,0.048777563321031905
1984,Male,75,0.07263724885107462
1984,Male,80,0.1101949702039626
1984,Male,85,0.163719066932757
1984,Male,90,0.22928058266628212
1984,Male,95,0.2882659155508218
1985,Female,0,0.002260503757091949
1985,Female,5,0.00021251115258839006
1985,Female,10,0.00020384250016909888
1985,Female,15,0.00046121654570548804
1985,Female,20,0.0005247905498208993
1985,Female,25,0.0006024213979804561
1985,Female,30,0.0007944851836454089
1985,Female,35,0.0011153556880210823
1985,Female,40,0.0017463753177299646
1985,Female,45,0.002892852366118471
1985,Female,50,0.00467416927870581
1985,Female,55,0.007278347207526309
1985,Female,60,0.011272753688734413
1985,Female,65,0.01682221062117626
1985,Female,70,0.02614234836991845
1985,Female,75,0.041145369618412746
1985,Female,80,0.06972693486908912
1985,Female,85,0.11742706296820322
1985,Female,90,0.18931143129888847
1985,Female,95,0.2604205247177836
1985,Male,0,0.002909249601086139
1985,Male,5,0.00028438930420017754
1985,Male,10,0.00034529460281833714
1985,Male,15,0.0011315219040315626
1985,Male,20,0.0016156657454323784
1985,Male,25,0.0016797611477205637
1985,Male,30,0.001927902140010909
1985,Male,35,0.0023792673352765826
1985,Male,40,0.003332255408699563
1985,Male,45,0.0051689515870871755
1985,Male,50,0.008417209511911898
1985,Male,55,0.01358811289084142
1985,Male,60,0.02090883361258776
1985,Male,65,0.03141688194236312
1985,Male,70,0.04882684389524171
1985,Male,75,0.072900302982324
1985,Male,80,0.11148653342938233
1985,Male,85,0.16614865593336617
1985,Male,90,0.23559624740729915
1985,Male,95,0.28641353427391647
1986,Female,0,0.0022152354893687806
1986,Female,5,0.00019661844400772362
1986,Female,10,0.00020293837455237965
1986,Female,15,0.00048280821285644475
1986,Female,20,0.000550988660566639
1986,Female,25,0.0006296882682814426
1986,Female,30,0.0008207202829029337
1986,Female,35,0.001111551090891593
1986,Female,40,0.0017776083743691507
1986,Female,45,0.0028242000107044536
1986,Female,50,0.004637862062067245
1986,Female,55,0.007031905244431272
1986,Female,60,0.011250854918748113
1986,Female,65,0.0167996300668811
1986,Female,70,0.026181915141537164
1986,Female,75,0.04071168060769355
1986,Female,80,0.06820766684511184
1986,Female,85,0.1147755706947178
1986,Female,90,0.1908326882275456
1986,Female,95,0.2621417510105236
1986,Male,0,0.002815354940753121
1986,Male,5,0.00027785951406185204
1986,Male,10,0.0003608024363371186
1986,Male,15,0.001231081143974889
1986,Male,20,0.0017213267321344403
1986,Male,25,0.0017862406789949533
1986,Male,30,0.002127585470253288
1986,Male,35,0.0025119671596804654
1986,Male,40,0.0033803648538582197
1986,Male,45,0.005075224200472943
1986,Male,50,0.008255763159606452
1986,Male,55,0.013080330606587875
1986,Male,60,0.020545099778098486
1986,Male,65,0.03077696853837917
1986,Male,70,0.04811902348576007
1986,Male,75,0.07177868208604596
1986,Male,80,0.1092816195390971
1986,Male,85,0.1604882367216647
1986,Male,90,0.24003165152923134
1986,Male,95,0.28354394877384603
1987,Female,0,0.002203039355939049
1987,Female,5,0.00019525148039226727
1987,Female,10,0.000187697093998821
1987,Female,15,0.00047555324210662504
1987,Female,20,0.0005440332410037266
1987,Female,25,0.0006504246931649066
1987,Female,30,0.0008443554911816406
1987,Female,35,0.0011562527794495353
1987,Female,40,0.0016900511079118712
1987,Female,45,0.0028046520408475687
1987,Female,50,0.004606344989247534
1987,Female,55,0.00703681265808177
1987,Female,60,0.011129504848877723
1987,Female,65,0.01668048908164583
1987,Female,70,0.025824456948216796
1987,Female,75,0.04031075272471265
1987,Female,80,0.06765676689189797
1987,Female,85,0.11351787965563127
1987,Female,90,0.1944878769119232
1987,Female,95,0.26923873452508773
1987,Male,0,0.002764716340261717
1987,Male,5,0.00029501062878895326
1987,Male,10,0.000351423241972718
1987,Male,15,0.0011728356303835404
1987,Male,20,0.0016605996544808426
1987,Male,25,0.0017718517892585633
1987,Male,30,0.002142540353908293
1987,Male,35,0.0026184989130722002
1987,Male,40,0.0033320723852833397
1987,Male,45,0.005031666862409817
1987,Male,50,0.008193917660395306
1987,Male,55,0.012831212643242653
1987,Male,60,0.02033235754199662
1987,Male,65,0.030267099444512686
1987,Male,70,0.047363031287886305
1987,Male,75,0.07070914678384443
1987,Male,80,0.10822159429923686
1987,Male,85,0.15729758431749638
1987,Male,90,0.24167601788003182
1987,Male,95,0.29909529248268396
1988,Female,0,0.002205656790709407
1988,Female,5,0.00020544905699500354
1988,Female,10,0.00020705305605583303
1988,Female,15,0.0004770968481298127
1988,Female,20,0.0005456915632287713
1988,Female,25,0.0006604545722698935
1988,Female,30,0.000838479752558459
1988,Female,35,0.0011687576561795875
1988,Female,40,0.0017142505175719244
1988,Female,45,0.0027753954239721286
1988,Female,50,0.00452001656625356
1988,Female,55,0.007148700364748545
1988,Female,60,0.011089783464066564
1988,Female,65,0.016628823991253976
1988,Female,70,0.02577771546646836
1988,Female,75,0.040346604843523204
1988,Female,80,0.0685336415936401
1988,Female,85,0.11546028727073473
1988,Female,90,0.20014886628077883
1988,Female,95,0.2821531754084793
1988,Male,0,0.002746628980912636
1988,Male,5,0.0002829304720050777
1988,Male,10,0.0003451876330622195
1988,Male,15,0.0012175161800936334
1988,Male,20,0.0016897628560786776
1988,Male,25,0.0018037830424128363
1988,Male,30,0.002194580245280871
1988,Male,35,0.002716358547202528
1988,Male,40,0.0034326981884446168
1988,Male,45,0.005032942584160581
1988,Male,50,0.007973954387243073
1988,Male,55,0.012733266573929569
1988,Male,60,0.02005782770916083
1988,Male,65,0.030188191436925166
1988,Male,70,0.046608920355767226
1988,Male,75,0.07016253365839238
1988,Male,80,0.10874033468434918
1988,Male,85,0.1599794017013447
1988,Male,90,0.25372131024239086
1988,Male,95,0.3174569208991053
1989,Female,0,0.00221999102731291
1989,Female,5,0.00020869995629203586
1989,Female,10,0.00020689352859254258
1989,Female,15,0.00048456970795433373
1989,Female,20,0.000530518754851134
1989,Female,25,0.0006516673036851587
1989,Female,30,0.0008629358252662407
1989,Female,35,0.0011357240996117126
1989,Female,40,0.0017095230784692367
1989,Female,45,0.002677282496348833
1989,Female,50,0.0044037454142807145
1989,Female,55,0.006974762465119626
1989,Female,60,0.010799213527735675
1989,Female,65,0.01631087317284676
1989,Female,70,0.025199984462986734
1989,Female,75,0.039635486642933725
1989,Female,80,0.06617694684035737
1989,Female,85,0.11182898764740068
1989,Female,90,0.1936817977215775
1989,Female,95,0.27813768568622077
1989,Male,0,0.002728559938675972
1989,Male,5,0.00027532934157157175
1989,Male,10,0.00034070864966222506
1989,Male,15,0.0011887034257977588
1989,Male,20,0.0016256345036970241
1989,Male,25,0.0018410814559591988
1989,Male,30,0.0022493962606124317
1989,Male,35,0.0027858727279907953
1989,Male,40,0.0034635377058911954
1989,Male,45,0.005017561640936134
1989,Male,50,0.007774751685718974
1989,Male,55,0.012496581672293509
1989,Male,60,0.019461132011226005
1989,Male,65,0.029256344898192295
1989,Male,70,0.04479083206698322
1989,Male,75,0.06772953642585203
1989,Male,80,0.10464673998329092
1989,Male,85,0.15601924226386726
1989,Male,90,0.24524095830901477
1989,Male,95,0.31172319928533543
1990,Female,0,0.00204481652211523
1990,Female,5,0.00018619379903899008
1990,Female,10,0.00020165640880464853
1990,Female,15,0.000465379632051697
1990,Female,20,0.0005132718755502182
1990,Female,25,0.0006381460765776678
1990,Female,30,0.0008413426443936736
1990,Female,35,0.0011440751312621357
1990,Female,40,0.0016391137435852663
1990,Female,45,0.0026809075451087678
1990,Female,50,0.00432433040941564
1990,Female,55,0.006827941694532466
1990,Female,60,0.010696119280438348
1990,Female,65,0.016025278715604465
1990,Female,70,0.024716840209974063
1990,Female,75,0.03869641180955015
1990,Female,80,0.06442577713677056
1990,Female,85,0.1092582655976497
1990,Female,90,0.18833686173957462
1990,Female,95,0.2790958688487728
1990,Male,0,0.0025812862764084824
1990,Male,5,0.0002562324775632038
1990,Male,10,0.00031714028916116023
1990,Male,15,0.001261485166741889
1990,Male,20,0.0016632588591715034
1990,Male,25,0.0018513015047323203
1990,Male,30,0.002223641774201057
1990,Male,35,0.0027923808716817156
1990,Male,40,0.003426603958874583
1990,Male,45,0.004914665384364794
1990,Male,50,0.007561424804684335
1990,Male,55,0.012107237772528928
1990,Male,60,0.019040536743475098
1990,Male,65,0.02856333738525043
1990,Male,70,0.04362955137918574
1990,Male,75,0.0664149460470932
1990,Male,80,0.10268345292626643
1990,Male,85,0.15449249351250166
1990,Male,90,0.24474657764887936
1990,Male,95,0.31510575385908696
1991,Female,0,0.001968621507751333
1991,Female,5,0.00018427476382810412
1991,Female,10,0.00018309520453368893
1991,Female,15,0.0004680536674817533
1991,Female,20,0.000524457689924209
1991,Female,25,0.00062232741253649
1991,Female,30,0.0008442653305055865
1991,Female,35,0.0011644573465640008
1991,Female,40,0.001637361055745707
1991,Female,45,0.002679860422207594
1991,Female,50,0.0042441691659192895
1991,Female,55,0.006855733090545754
1991,Female,60,0.010512934499460103
1991,Female,65,0.015933461037995353
1991,Female,70,0.024587107417079264
1991,Female,75,0.03809871534767209
1991,Female,80,0.0635566512167502
1991,Female,85,0.1083006532188056
1991,Female,90,0.1836744040068519
1991,Female,95,0.2869816379921871
1991,Male,0,0.002481921540256192
1991,Male,5,0.0002453350098170042
1991,Male,10,0.00033121453131138815
1991,Male,15,0.001270654516879878
1991,Male,20,0.0016552003057553513
1991,Male,25,0.0018054402321455796
1991,Male,30,0.0022221952066830137
