Year,Gender,AgeGroupStart,avg_mx_5yr_band
2008,Female,50,0.0037611886653305506
2008,Female,55,0.005303065330920344
2008,Female,60,0.008320031350973141
2008,Female,65,0.012854814815096888
2008,Female,70,0.020368674976662445
2008,Female,75,0.03320076635581912
2008,Female,80,0.056286716931834846
2008,Male,0,0.0017457199957417705
2008,Male,5,0.000136955203451345
2008,Male,10,0.00017713059048283776
2008,Male,15,0.0007818531263070703
2008,Male,20,0.00139001175919737
2008,Male,25,0.001428311215796562
2008,Male,30,0.001512746466036185
2008,Male,35,0.0018355117729492154
2008,Male,40,0.0026784040895486963
2008,Male,45,0.00420197917101003
2008,Male,50,0.006409721222358761
2008,Male,55,0.009182011676174735
2008,Male,60,0.01325725961437214
2008,Male,65,0.019588922791223803
2008,Male,70,0.029892671417164618
2008,Male,75,0.04750695604575951
2008,Male,80,0.07816996832198025
2009,Female,0,0.0013795338570174614
2009,Female,5,0.00011384770792163263
2009,Female,10,0.00012670837813673292
2009,Female,15,0.00030756158158285477
2009,Female,20,0.0004553966756465742
2009,Female,25,0.0005770951838380439
2009,Female,30,0.0007416925114716664
2009,Female,35,0.0010363493166199486
2009,Female,40,0.0016416824407326281
2009,Female,45,0.0025909319288049634
2009,Female,50,0.003812972187182266
2009,Female,55,0.005295206279070247
2009,Female,60,0.008067865481858226
2009,Female,65,0.01238653828936778
2009,Female,70,0.019581661116836062
2009,Female,75,0.031927442993219264
2009,Female,80,0.05408438243101112
2009,Male,0,0.0016902762154080008
2009,Male,5,0.00013567553821980133
2009,Male,10,0.00017460200389378015
2009,Male,15,0.0007107847267073059
2009,Male,20,0.0012946348499575375
2009,Male,25,0.001373568285836088
2009,Male,30,0.001486711152099444
2009,Male,35,0.001832288729894177
2009,Male,40,0.002655434812160164
2009,Male,45,0.004102979517263556
2009,Male,50,0.006360672453925723
2009,Male,55,0.009158048453402356
2009,Male,60,0.012946183434690884
2009,Male,65,0.019051015824422583
2009,Male,70,0.028654273841140256
2009,Male,75,0.045621672904103586
2009,Male,80,0.07513093111819594
2010,Female,0,0.0013141984718468152
2010,Female,5,0.000101122541007317
2010,Female,10,0.00012070596422403713
2010,Female,15,0.00028021285286826983
2010,Female,20,0.0004465172674611636
2010,Female,25,0.0005567422510254728
2010,Female,30,0.0007237319976726839
2010,Female,35,0.001027191947071363
2010,Female,40,0.0015453838540320896
2010,Female,45,0.002493328053559494
2010,Female,50,0.00374471555526735
2010,Female,55,0.005237248973287084
2010,Female,60,0.007823866446561753
2010,Female,65,0.012248886189169778
2010,Female,70,0.019321894720954948
2010,Female,75,0.0317506347105242
2010,Female,80,0.05383000119058138
2010,Female,85,0.09659946396106088
2010,Female,90,0.1727204193209651
2010,Female,95,0.28487500828616297
2010,Male,0,0.0015959785407743462
2010,Male,5,0.0001276627497533573
2010,Male,10,0.00016369162311524095
2010,Male,15,0.0006905259021733362
2010,Male,20,0.0012600281509280345
2010,Male,25,0.0013537120125330562
2010,Male,30,0.0014703551044020098
2010,Male,35,0.0017576728520987107
2010,Male,40,0.0024886108196135485
2010,Male,45,0.004018133722475817
2010,Male,50,0.006140628819658682
2010,Male,55,0.009104044352243667
2010,Male,60,0.012699459762609791
2010,Male,65,0.018766146637638946
2010,Male,70,0.028424451934845413
2010,Male,75,0.04534406386084393
2010,Male,80,0.07464463752125508
2010,Male,85,0.1269382345208897
2010,Male,90,0.21645377871234123
2010,Male,95,0.32280088428374587
2011,Female,0,0.001289015502940268
2011,Female,5,0.00010758968022537069
2011,Female,10,0.00011383693076385341
2011,Female,15,0.00028055743780437654
2011,Female,20,0.00044011830942319765
2011,Female,25,0.0005577916919237868
2011,Female,30,0.0007618493260671671
2011,Female,35,0.0010266758180415834
2011,Female,40,0.0015707350052373628
2011,Female,45,0.002503142384983316
2011,Female,50,0.003778272124252374
2011,Female,55,0.00530171789391312
2011,Female,60,0.007725413800930353
2011,Female,65,0.012120234123822387
2011,Female,70,0.019134592625964564
2011,Female,75,0.03153419971827352
2011,Female,80,0.05392878474567767
2011,Female,85,0.09684446228647206
2011,Female,90,0.17339553850138759
2011,Female,95,0.28661760036721723
2011,Male,0,0.0015482780638495456
2011,Male,5,0.00013286212964473202
2011,Male,10,0.00017020991760599414
2011,Male,15,0.0006767649514798041
2011,Male,20,0.0012680500074449467
2011,Male,25,0.0013670517321319614
2011,Male,30,0.0015008331232822362
2011,Male,35,0.0017763669626769708
2011,Male,40,0.0024807764824174563
2011,Male,45,0.003962181832722159
2011,Male,50,0.006176752226554131
2011,Male,55,0.00912632536290762
2011,Male,60,0.012595747089339545
2011,Male,65,0.01843705846108496
2011,Male,70,0.028189941056686086
2011,Male,75,0.04458182207988624
2011,Male,80,0.07429229152749355
2011,Male,85,0.1258355959184176
2011,Male,90,0.2123487113841021
2011,Male,95,0.31698354043165367
2012,Female,0,0.0012797183795747566
2012,Female,5,0.00010107230434200514
2012,Female,10,0.00011381964977394698
2012,Female,15,0.0002725244773882406
2012,Female,20,0.00044192209431982786
2012,Female,25,0.0005716739612108316
2012,Female,30,0.0007464799894934547
2012,Female,35,0.0010223974067126915
2012,Female,40,0.0015372303444292485
2012,Female,45,0.0024573577420546723
2012,Female,50,0.003756238594217987
2012,Female,55,0.005366776300585692
2012,Female,60,0.007722582945977068
2012,Female,65,0.01189872723173548
2012,Female,70,0.01879960749080866
2012,Female,75,0.031142571721033196
2012,Female,80,0.053175552437514775
2012,Female,85,0.09543849639304862
2012,Female,90,0.1695216229852016
2012,Female,95,0.27881131148769656
2012,Male,0,0.0015430413758027364
2012,Male,5,0.00012622815256132266
2012,Male,10,0.00016235431262296728
2012,Male,15,0.0006520213603067199
2012,Male,20,0.0012331267587632284
2012,Male,25,0.0013814676714369602
2012,Male,30,0.0015129451315720043
2012,Male,35,0.0017899442990931794
2012,Male,40,0.002448901394677088
2012,Male,45,0.003842175293928266
2012,Male,50,0.006132407518898198
2012,Male,55,0.00915878356692892
2012,Male,60,0.012840957889796691
2012,Male,65,0.018255479891021904
2012,Male,70,0.027700168087041354
2012,Male,75,0.04383170115030117
2012,Male,80,0.07274711311241755
2012,Male,85,0.12354500607113852
2012,Male,90,0.20678144720407793
2012,Male,95,0.31176341650738515
2013,Female,0,0.0012538730322975088
2013,Female,5,0.0001036499156312855
2013,Female,10,0.00012035308953643413
2013,Female,15,0.00026221708095319995
2013,Female,20,0.000439747691958442
2013,Female,25,0.0005671053916194984
2013,Female,30,0.0007526397662984685
2013,Female,35,0.0010461528714650861
2013,Female,40,0.0015418548177235786
2013,Female,45,0.0024419128792273386
2013,Female,50,0.0037809944168796794
2013,Female,55,0.005423309132750552
2013,Female,60,0.007744276106997369
2013,Female,65,0.01193298570503519
2013,Female,70,0.018854930342492762
2013,Female,75,0.03092636458060578
2013,Female,80,0.05307504635280354
2013,Female,85,0.09524263924545934
2013,Female,90,0.16916686037002565
2013,Female,95,0.27654273367231186
2013,Male,0,0.0015343332480350622
2013,Male,5,0.00013162060521513687
2013,Male,10,0.0001601857774885177
2013,Male,15,0.0006179077077464493
2013,Male,20,0.0012063641825724625
2013,Male,25,0.001373626315337066
2013,Male,30,0.0015422590676543821
2013,Male,35,0.0017967110539293496
2013,Male,40,0.002460541793544821
2013,Male,45,0.003844455577859096
2013,Male,50,0.006101610598925807
2013,Male,55,0.009190341614288123
2013,Male,60,0.013018523314936631
2013,Male,65,0.018327381989913856
2013,Male,70,0.027799648638794694
2013,Male,75,0.04375317211932668
2013,Male,80,0.07271669470491104
2013,Male,85,0.1238951279523045
2013,Male,90,0.20494761417568622
2013,Male,95,0.2976600132841204
2014,Female,0,0.0012409311711437535
2014,Female,5,9.966865407466313e-05
2014,Female,10,0.00011063357564985474
2014,Female,15,0.0002673046339642441
2014,Female,20,0.00044021896678709865
2014,Female,25,0.0005835390880474527
2014,Female,30,0.0007622942110155481
2014,Female,35,0.0010881509284865706
2014,Female,40,0.0015844844032060512
2014,Female,45,0.002441810578566763
2014,Female,50,0.003818009165653302
2014,Female,55,0.005549882909280765
2014,Female,60,0.007833079151271707
2014,Female,65,0.011715542028430689
2014,Female,70,0.01863616879494304
2014,Female,75,0.030428250283761088
2014,Female,80,0.052282745158204594
2014,Female,85,0.09198435906024996
2014,Female,90,0.1640405538505648
2014,Female,95,0.2644688719900704
2014,Male,0,0.0014869245029328416
2014,Male,5,0.0001295584586414713
2014,Male,10,0.0001671817744990192
2014,Male,15,0.0006302885204022183
2014,Male,20,0.0012156498293838705
2014,Male,25,0.0014004652696405935
2014,Male,30,0.0015818935050829473
2014,Male,35,0.0018673130240447506
2014,Male,40,0.0024622646292137397
2014,Male,45,0.003801125190761008
2014,Male,50,0.006071791960652398
2014,Male,55,0.009241486183755707
2014,Male,60,0.013179676401852155
2014,Male,65,0.01820471251082029
2014,Male,70,0.02766045893110582
2014,Male,75,0.04311064816923431
2014,Male,80,0.07131982544981057
2014,Male,85,0.12077993648749533
2014,Male,90,0.1987142227527801
2014,Male,95,0.28668945803451995
2015,Female,0,0.0012466978342912645
2015,Female,5,0.00010234328859009092
2015,Female,10,0.00012209981353654997
2015,Female,15,0.0002909166479614725
2015,Female,20,0.0004653610176801635
2015,Female,25,0.0006107957708732122
2015,Female,30,0.000837134592703819
2015,Female,35,0.0011076624646123628
2015,Female,40,0.0015899503216840049
2015,Female,45,0.0024468580994956588
2015,Female,50,0.0038239821271255463
2015,Female,55,0.005599294931121055
2015,Female,60,0.007874923736883954
2015,Female,65,0.01171232430063496
2015,Female,70,0.018777131705110132
2015,Female,75,0.0306926559259267
2015,Female,80,0.0529417717554355
2015,Female,85,0.09402631098501306
2015,Female,90,0.16671034208381133
2015,Female,95,0.2685386804969263
2015,Male,0,0.0015008076240229503
2015,Male,5,0.00013182892324135743
2015,Male,10,0.0001686157281101657
2015,Male,15,0.0006657020315223479
2015,Male,20,0.0012987571303683062
2015,Male,25,0.0015078655496072028
2015,Male,30,0.0017118884041177195
2015,Male,35,0.001995372024612372
2015,Male,40,0.0025425804287186023
2015,Male,45,0.0037825483406408247
2015,Male,50,0.006108187007777347
2015,Male,55,0.009236605931735387
2015,Male,60,0.01333949419157524
2015,Male,65,0.01835876727925926
2015,Male,70,0.027725355493783597
2015,Male,75,0.04325574608755017
2015,Male,80,0.07193475858799997
2015,Male,85,0.12138146247951795
2015,Male,90,0.19916984923545358
2015,Male,95,0.28280113793236944
2016,Female,0,0.0012460560951680283
2016,Female,5,0.00011135273470489168
2016,Female,10,0.00012371275297542355
2016,Female,15,0.000299828613311378
2016,Female,20,0.0005008835283743972
2016,Female,25,0.0006707919336773315
2016,Female,30,0.0009059974156667954
2016,Female,35,0.0012018811498035876
2016,Female,40,0.001622925528295914
2016,Female,45,0.0024550926006890314
2016,Female,50,0.003832444054607827
2016,Female,55,0.005639722843050046
2016,Female,60,0.007971244894859331
2016,Female,65,0.01154378447738458
2016,Female,70,0.01855585232490379
2016,Female,75,0.03010725044557435
2016,Female,80,0.05169012520918863
2016,Female,85,0.09135537615574252
2016,Female,90,0.16069090515966278
2016,Female,95,0.2572017356199884
2016,Male,0,0.0014909815505432117
2016,Male,5,0.0001319639240764346
2016,Male,10,0.0001677428543384367
2016,Male,15,0.0007135033075597177
2016,Male,20,0.00141532131511109
2016,Male,25,0.001674594681449451
2016,Male,30,0.001887425402349293
2016,Male,35,0.0022003756459255813
2016,Male,40,0.0027000550847617885
2016,Male,45,0.003854962701565521
2016,Male,50,0.006086238461534367
2016,Male,55,0.009275412495080695
2016,Male,60,0.013381094387832679
2016,Male,65,0.01823990389085004
2016,Male,70,0.027448434132358507
2016,Male,75,0.04271698869472805
2016,Male,80,0.06981617372059819
2016,Male,85,0.1183493454317907
2016,Male,90,0.19270476016785984
2016,Male,95,0.2653143985130188
2017,Female,0,0.0012089982844452043
2017,Female,5,0.00010608742545489919
2017,Female,10,0.0001226494578776405
2017,Female,15,0.00029369044136392836
2017,Female,20,0.0005093426558994584
2017,Female,25,0.0006893346013439938
2017,Female,30,0.0009358980418012376
2017,Female,35,0.0012100774960492038
2017,Female,40,0.0016447039288124577
2017,Female,45,0.0024182267266245486
2017,Female,50,0.003752091146273233
2017,Female,55,0.005655673266842244
2017,Female,60,0.008009450772902618
2017,Female,65,0.011624736353312223
2017,Female,70,0.018420536276203492
2017,Female,75,0.030192197577412976
2017,Female,80,0.05208422064540051
2017,Female,85,0.09150372802993088
2017,Female,90,0.16210003636350317
2017,Female,95,0.2575204991698192
2017,Male,0,0.0014740684819669553
2017,Male,5,0.00012523232632619612
2017,Male,10,0.00018593229442628276
2017,Male,15,0.0007254891089500183
2017,Male,20,0.0013800327176420398
2017,Male,25,0.0017151702842078162
2017,Male,30,0.001964716069961342
2017,Male,35,0.0022786195532165515
2017,Male,40,0.002747209467221524
2017,Male,45,0.003890950511796237
2017,Male,50,0.006040286013584796
2017,Male,55,0.00923638741024975
2017,Male,60,0.013390454374669092
2017,Male,65,0.018433484575881374
2017,Male,70,0.02720428078277969
2017,Male,75,0.04267970035135075
2017,Male,80,0.07059937055641742
2017,Male,85,0.11951911725655832
2017,Male,90,0.192071739026726
2017,Male,95,0.2629678609488862
2018,Female,0,0.0011683037172003385
2018,Female,5,0.00010561157367910016
2018,Female,10,0.00012963401674838854
2018,Female,15,0.0002899335408841775
2018,Female,20,0.0004822336696867122
2018,Female,25,0.000678564985640576
2018,Female,30,0.0009275116956154189
2018,Female,35,0.0012182695408201078
2018,Female,40,0.001608332244541369
2018,Female,45,0.002375211431492336
2018,Female,50,0.003655483766660532
2018,Female,55,0.005570932026267853
2018,Female,60,0.007946124159757584
2018,Female,65,0.01141325826057261
2018,Female,70,0.018214163978993527
2018,Female,75,0.02980712674330564
2018,Female,80,0.051303958178166575
2018,Female,85,0.0910636511881949
2018,Female,90,0.15931883892626275
2018,Female,95,0.25232344631962744
2018,Male,0,0.0014551373634690255
2018,Male,5,0.0001245919181100376
2018,Male,10,0.00016849874494512615
2018,Male,15,0.0006819821560172098
2018,Male,20,0.0013067554821186863
2018,Male,25,0.001633887531140011
2018,Male,30,0.0018991483076034085
2018,Male,35,0.00227725815062708
2018,Male,40,0.0027486096649331922
2018,Male,45,0.0038918434437788508
2018,Male,50,0.005924518848617756
2018,Male,55,0.009226391138733756
2018,Male,60,0.013439008248309079
2018,Male,65,0.01859725866094946
2018,Male,70,0.02705547575186843
2018,Male,75,0.04239821390732954
2018,Male,80,0.06931146143060986
2018,Male,85,0.11764425541043955
2018,Male,90,0.1888888137643852
2018,Male,95,0.254515272052405
2019,Female,0,0.0011750277241327138
2019,Female,5,0.00010554561434701574
2019,Female,10,0.0001243115962619241
2019,Female,15,0.00027990191337495275
2019,Female,20,0.0004840243050683881
2019,Female,25,0.0006522397923825087
2019,Female,30,0.0009286217461498801
2019,Female,35,0.001233647135750627
2019,Female,40,0.0016149716656744812
2019,Female,45,0.0023528281768241846
2019,Female,50,0.0035692361376211275
2019,Female,55,0.005462440757914276
2019,Female,60,0.008012237255229985
2019,Female,65,0.011244597415007919
2019,Female,70,0.01782311871308493
2019,Female,75,0.029159761416898466
2019,Female,80,0.05027324054388312
2019,Female,85,0.08901618970242067
2019,Female,90,0.15607204315543777
2019,Female,95,0.24290195073139104
2019,Male,0,0.0014190990209347637
2019,Male,5,0.00012483488652356126
2019,Male,10,0.0001782531643450409
2019,Male,15,0.0006807480077653717
2019,Male,20,0.0012989345961213598
2019,Male,25,0.0016160128721160838
2019,Male,30,0.001927644190912623
2019,Male,35,0.002317220197072332
2019,Male,40,0.0028482597372793115
2019,Male,45,0.003884079088107832
2019,Male,50,0.005889437600704911
2019,Male,55,0.009122164838725164
2019,Male,60,0.01332958542643373
2019,Male,65,0.018511472712315437
2019,Male,70,0.02650078045987786
2019,Male,75,0.04161617903802005
2019,Male,80,0.06804812520764572
2019,Male,85,0.11564879215065335
2019,Male,90,0.1846855486878308
2019,Male,95,0.24677263792598453
2020,Female,0,0.001123322966263579
2020,Female,5,9.714845815839874e-05
2020,Female,10,0.00012210008739918475
2020,Female,15,0.0003155674160506964
2020,Female,20,0.0005705823283424988
2020,Female,25,0.0008120445676145927
2020,Female,30,0.001108981716532178
2020,Female,35,0.0014548894791388326
2020,Female,40,0.0019451273194960547
2020,Female,45,0.0027724749537766467
2020,Female,50,0.004137636608378064
2020,Female,55,0.006217687501179096
2020,Female,60,0.009265239348636743
2020,Female,65,0.0131670586236113
2020,Female,70,0.020768172747992458
2020,Female,75,0.034903757452426146
2020,Female,80,0.060818067800505374
2020,Female,85,0.11023524485841525
2020,Female,90,0.19676023859281683
2020,Female,95,0.32984608527541986
2020,Male,0,0.0013524034382208004
2020,Male,5,0.00011957023487565145
2020,Male,10,0.00018997300520464582
2020,Male,15,0.0008129112473212725
2020,Male,20,0.001601668253783703
2020,Male,25,0.002030595174430134
2020,Male,30,0.0024444941625592644
2020,Male,35,0.0028572156396178194
2020,Male,40,0.0035201553995880277
2020,Male,45,0.004720500451132346
2020,Male,50,0.006926199133209673
2020,Male,55,0.010464372538986261
2020,Male,60,0.015455704629040359
2020,Male,65,0.02149088090680669
2020,Male,70,0.031207864036967136
2020,Male,75,0.05030464663471503
2020,Male,80,0.0828172311616117
2020,Male,85,0.14238933842998763
2020,Male,90,0.2457602314818371
2020,Male,95,0.38481464205421234
2021,Female,0,0.0012177914599953348
2021,Female,5,0.00010388505897827242
2021,Female,10,0.0001375605360441228
2021,Female,15,0.00035155482744401735
2021,Female,20,0.0006338502280234298
2021,Female,25,0.000886703899290666
2021,Female,30,0.0012762216374390296
2021,Female,35,0.0017137584273794616
2021,Female,40,0.0023288264867597367
2021,Female,45,0.0032157799870595393
2021,Female,50,0.0046289401273878605
2021,Female,55,0.006866097279120141
2021,Female,60,0.010104053973540039
2021,Female,65,0.014050886521373037
2021,Female,70,0.020985498116536855
2021,Female,75,0.035013302716887205
2021,Female,80,0.05879182955986807
2021,Female,85,0.10326153109252448
2021,Female,90,0.18124921237824548
2021,Female,95,0.2961160447032595
2021,Male,0,0.00141109638055329
2021,Male,5,0.00013240116372341342
2021,Male,10,0.00019097535832043514
2021,Male,15,0.0008819287226986192
2021,Male,20,0.00165868804034974
2021,Male,25,0.0022253852316596523
2021,Male,30,0.00278681364706669
2021,Male,35,0.0033260111180981435
2021,Male,40,0.004172083236992116
2021,Male,45,0.005480406216585168
2021,Male,50,0.007840489355172816
2021,Male,55,0.011482453481574225
2021,Male,60,0.016575507242499597
2021,Male,65,0.0225655439725752
2021,Male,70,0.03143618115832887
2021,Male,75,0.04990062197777155
2021,Male,80,0.08061288944164
2021,Male,85,0.1360454655172338
2021,Male,90,0.22572252094391443
2021,Male,95,0.3410609473250174
2022,Female,0,0.0012180187534239061
2022,Female,5,0.00011541062416115923
2022,Female,10,0.00014490829274721256
2022,Female,15,0.0003338593764560644
2022,Female,20,0.0005660368764744222
2022,Female,25,0.0008031850445253742
2022,Female,30,0.0011234723034335482
2022,Female,35,0.0014951012856845869
2022,Female,40,0.0020108387141730046
2022,Female,45,0.002738498860805211
2022,Female,50,0.003963019693619693
2022,Female,55,0.006037654682523633
2022,Female,60,0.009031795004944209
2022,Female,65,0.012798238465842594
2022,Female,70,0.0195239082695504
2022,Female,75,0.03264784990309198
2022,Female,80,0.056565930492586416
2022,Female,85,0.10221303085304441
2022,Female,90,0.18082644534355485
2022,Female,95,0.29713667102725105
2022,Male,0,0.0014575309230418232
2022,Male,5,0.00013727227986018033
2022,Male,10,0.000197126849527189
2022,Male,15,0.0008218895173572169
2022,Male,20,0.0014842679119482073
2022,Male,25,0.0019855284946063874
2022,Male,30,0.0025355516095063105
2022,Male,35,0.0029881060915015736
2022,Male,40,0.003667188607582391
2022,Male,45,0.0046981601691551255
2022,Male,50,0.006608463581464806
2022,Male,55,0.009936470661551322
2022,Male,60,0.014612534047026329
2022,Male,65,0.020337424878478824
2022,Male,70,0.029110548885868264
2022,Male,75,0.04561839080670325
2022,Male,80,0.07662908781733643
2022,Male,85,0.13145456547722303
2022,Male,90,0.21953582301565708
2022,Male,95,0.3203330349641193
2023,Female,0,0.001201090406424511
2023,Female,5,0.00011195825325719831
2023,Female,10,0.00013439257873653108
2023,Female,15,0.00032375187079956575
2023,Female,20,0.0005127861209240904
2023,Female,25,0.0006922705360999072
2023,Female,30,0.0010201104752406117
2023,Female,35,0.00135149611095528
2023,Female,40,0.0018620657292408162
2023,Female,45,0.0024576843753921136
2023,Female,50,0.003589018136059531
2023,Female,55,0.005403592631486961
2023,Female,60,0.008253998004032054
2023,Female,65,0.011854806417050712
2023,Female,70,0.017889052269062
2023,Female,75,0.030064144725766517
2023,Female,80,0.05275289680899224
2023,Female,85,0.09531253676555847
2023,Female,90,0.17021275412217468
2023,Female,95,0.27454334236109657
2023,Male,0,0.0014348760766827171
2023,Male,5,0.00013482874691368268
2023,Male,10,0.00019655845773711953
2023,Male,15,0.0008167820968497561
2023,Male,20,0.0013687462489391585
2023,Male,25,0.0017814859350792516
2023,Male,30,0.0023035536448645665
2023,Male,35,0.002776266679469213
2023,Male,40,0.0034401144313384972
2023,Male,45,0.004315265736546443
2023,Male,50,0.005999190494917571
2023,Male,55,0.008988147273985034
2023,Male,60,0.013339030677274193
2023,Male,65,0.01875273677215865
2023,Male,70,0.026714389874929745
2023,Male,75,0.04158248114217215
2023,Male,80,0.07025652923360934
2023,Male,85,0.12160643621111529
2023,Male,90,0.2003140628141106
2023,Male,95,0.28353703643030964
